ICE/OJU2014,"FCOJ-A Futures, September 2014 (OJU2014)"
ICE/ISMV2012,"US Soybean Meal Futures, October 2012 (ISMV2012)"
ICE/ULSQ2019,"Low Sulphur Gasoil Futures, August 2019 (ULSQ2019)"
ICE/GF1991,"ICE Gasoil Futures, January 1991, GF1991, ICE"
ICE/YX2013,"UK Base Electricity Futures, November 2013 (YX2013)"
ICE/ZRH2008,"USD/ZAR, March 2008 (ZRH2008)"
ICE/BF1992,"Brent Crude Oil Futures, January 1992, BF1992, ICE"
ICE/PF2005,"UK Peak Electricity Futures, January 2005 (PF2005)"
ICE/TJ2006,"WTI Crude Futures, April 2006 (TJ2006)"
ICE/GV2000,"ICE Gasoil Futures, October 2000, GV2000, ICE"
ICE/YK2009,"UK Base Electricity Futures, May 2009 (YK2009)"
ICE/ULSG2021,"Low Sulphur Gasoil Futures, February 2021 (ULSG2021)"
ICE/MPZ2007,"Sm GBP/USD, December 2007 (MPZ2007)"
ICE/OJN2014,"Orange Juice Futures, July 2014 (OJN2014)"
ICE/CCZ1983,"Cocoa Futures, December 1983, CCZ1983, ICE"
ICE/CCZ1976,"Cocoa Futures, December 1976, CCZ1976, ICE"
ICE/GH2011,"Gas Oil Futures, March 2011 (GH2011)"
ICE/CM2015,"ECX EUA Futures, June 2015 (CM2015)"
ICE/CEUM2015,"ECX EUAA Futures, June 2015 (CEUM2015)"
ICE/DPBN2014,"Endex Dutch Power Base Load Futures, July 2014 (DPBN2014)"
ICE/BX1990,"Brent Crude Oil Futures, November 1990, BX1990, ICE"
ICE/OJH2003,"FCOJ-A Futures, March 2003 (OJH2003)"
ICE/ISQ2014,"Soybean Futures, August 2014 (ISQ2014)"
ICE/MPU2010,"Sm GBP/USD, September 2010 (MPU2010)"
ICE/DPCH2016,"Endex Dutch Power Peak Load (7-23) Futures, March 2016 (DPCH2016)"
ICE/TFQ2012,"Milling Wheat Futures, August 2012 (TFQ2012)"
ICE/TQ2011,"WTI Crude Futures, August 2011 (TQ2011)"
ICE/AFRU2013,"Richards Bay Coal Futures, September 2013 (AFRU2013)"
ICE/CCN1974,"Cocoa Futures, July 1974, CCN1974, ICE"
ICE/RSF2006,"Canola Futures, January 2006 (RSF2006)"
ICE/CTZ1970,"Cotton No. 2 Futures, December 1970, CTZ1970, ICE"
ICE/MX2011,"UK Natural Gas Futures, November 2011 (MX2011)"
ICE/UBLM2019,"UK Base Electricity Futures (Gregorian), June 2019 (UBLM2019)"
ICE/OJK1971,"Orange Juice Futures, May 1971, OJK1971, ICE"
ICE/CTV1992,"Cotton No. 2 Futures, October 1992, CTV1992, ICE"
ICE/NTM2008,"USD/NOK, June 2008 (NTM2008)"
ICE/NTH2008,"USD/NOK, March 2008 (NTH2008)"
ICE/MN2003,"UK Natural Gas Futures, July 2003 (MN2003)"
ICE/RSH1988,"Canola Futures, March 1988 (RSH1988)"
ICE/RSX2005,"Canola Futures, November 2005 (RSX2005)"
ICE/CX2020,"ECX EUA Futures, November 2020 (CX2020)"
ICE/OJU1997,"Orange Juice Futures, September 1997, OJU1997, ICE"
ICE/OJF2004,"FCOJ-A Futures, January 2004 (OJF2004)"
ICE/ISMF2013,"US Soybean Meal Futures, January 2013 (ISMF2013)"
ICE/GN2002,"ICE Gasoil Futures, July 2002, GN2002, ICE"
ICE/SBH2007,"Sugar No. 11 Futures, March 2007 (SBH2007)"
ICE/MPM2014,"Sm GBP/USD, June 2014 (MPM2014)"
ICE/OJX1985,"Orange Juice Futures, November 1985, OJX1985, ICE"
ICE/BQ1994,"Brent Crude Oil Futures, August 1994, BQ1994, ICE"
ICE/RSF1986,"Canola Futures, January 1986 (RSF1986)"
ICE/SBH1986,"Sugar No. 11 Futures, March 1986, SBH1986, ICE"
ICE/ZRM2006,"USD/ZAR, June 2006 (ZRM2006)"
ICE/NX2006,"(RBOB) Gasoline Futures, November 2006 (NX2006)"
ICE/TM2012,"WTI Crude Futures, June 2012 (TM2012)"
ICE/ATWM2010,"Rotterdam Coal Futures, June 2010 (ATWM2010)"
ICE/TV2010,"WTI Crude Futures, October 2010 (TV2010)"
ICE/SBK1994,"Sugar No. 11 Futures, May 1994 (SBK1994)"
ICE/CCZ1994,"Cocoa Futures, December 1994 (CCZ1994)"
ICE/CCH1985,"Cocoa Futures, March 1985, CCH1985, ICE"
ICE/ULSJ2015,"Low Sulphur Gasoil Futures, April 2015 (ULSJ2015)"
ICE/BPBK2013,"ENDEX Belgian Power Base Load (legacy), May 2013 (BPBK2013)"
ICE/CTZ1990,"Cotton No. 2 Futures, December 1990, CTZ1990, ICE"
ICE/BV1996,"Brent Crude Oil Futures, October 1996, BV1996, ICE"
ICE/CERQ2013,"CER Futures, August 2013 (CERQ2013)"
ICE/SBV1997,"Sugar No. 11 Futures, October 1997 (SBV1997)"
ICE/BK2011,"Brent Crude Futures, May 2011 (BK2011)"
ICE/RSN2014,"Canola Futures, July 2014 (RSN2014)"
ICE/CCK1983,"Cocoa Futures, May 1983, CCK1983, ICE"
ICE/NG2009,"(RBOB) Gasoline Futures, February 2009 (NG2009)"
ICE/KRUG2014,"RUB/USD 2.5, February 2014 (KRUG2014)"
ICE/PQ2009,"UK Peak Electricity Futures, August 2009 (PQ2009)"
ICE/GK2008,"Gas Oil Futures, May 2008 (GK2008)"
ICE/CG2007,"ECX EUA Futures, February 2007 (CG2007)"
ICE/CTN1998,"Cotton No. 2 Futures, July 1998, CTN1998, ICE"
ICE/SSH2009,"GBP/CHF, March 2009 (SSH2009)"
ICE/CF2020,"ECX EUA Futures, January 2020 (CF2020)"
ICE/GJ2005,"Gas Oil Futures, April 2005 (GJ2005)"
ICE/MK2010,"UK Natural Gas Futures, May 2010 (MK2010)"
ICE/GERZ2013,"German GASPOOL Futures, December 2013 (GERZ2013)"
ICE/OJH2006,"FCOJ-A Futures, March 2006 (OJH2006)"
ICE/CCZ1972,"Cocoa Futures, December 1972, CCZ1972, ICE"
ICE/BWK2014,"Barley Futures, May 2014 (BWK2014)"
ICE/CV2015,"ECX EUA Futures, October 2015 (CV2015)"
ICE/OJH1997,"Orange Juice Futures, March 1997, OJH1997, ICE"
ICE/GH2004,"Gas Oil Futures, March 2004 (GH2004)"
ICE/ISF2013,"US Soybean Futures, January 2013 (ISF2013)"
ICE/CCN1984,"Cocoa Futures, July 1984, CCN1984, ICE"
ICE/TZ2006,"WTI Crude Futures, December 2006 (TZ2006)"
ICE/CCN1978,"Cocoa Futures, July 1978, CCN1978, ICE"
ICE/MF2014,"UK Natural Gas Futures, January 2014 (MF2014)"
ICE/RSH2012,"Canola Futures, March 2012 (RSH2012)"
ICE/OJZ2016,"Orange Juice Futures, December 2016 (OJZ2016)"
ICE/RSZ2013,"US Wheat Futures, December 2013 (RSZ2013)"
ICE/BJ1991,"Brent Crude Oil Futures, April 1991, BJ1991, ICE"
ICE/SBZ2016,"Sugar No. 11 Futures, December 2016 (SBZ2016)"
ICE/BZ2003,"Brent Crude Futures, December 2003 (BZ2003)"
ICE/ATWQ2015,"Rotterdam Coal Futures, August 2015 (ATWQ2015)"
ICE/YX2011,"UK Base Electricity Futures, November 2011 (YX2011)"
ICE/GM2014,"Gas Oil Futures, June 2014 (GM2014)"
ICE/KRUN2015,"Russian Ruble/US Dollar Futures, July 2015 (KRUN2015)"
ICE/TX2007,"WTI Crude Futures, November 2007 (TX2007)"
ICE/KCZ2014,"Coffee ""C"" Futures, December 2014 (KCZ2014)"
ICE/GERU2013,"German GASPOOL Futures, September 2013 (GERU2013)"
ICE/CH2010,"ECX EUA Futures, March 2010 (CH2010)"
ICE/OJN1992,"Orange Juice Futures, July 1992, OJN1992, ICE"
ICE/SYZ2008,"GBP/JPY, December 2008 (SYZ2008)"
ICE/ISK2014,"Soybean Futures, May 2014 (ISK2014)"
ICE/TFU2012,"Russell 2000 Index Mini Futures, September 2012 (TFU2012)"
ICE/BU2015,"Brent Crude Futures, September 2015 (BU2015)"
ICE/OJX1975,"Orange Juice Futures, November 1975, OJX1975, ICE"
ICE/GU2001,"ICE Gasoil Futures, September 2001, GU2001, ICE"
ICE/EDX2013,"Eurodollar Futures, November 2013, EDX2013, CME"
ICE/ATWK2009,"Rotterdam Coal Futures, May 2009 (ATWK2009)"
ICE/OJU1988,"Orange Juice Futures, September 1988, OJU1988, ICE"
ICE/ISQ2015,"Soybean Futures, August 2015 (ISQ2015)"
ICE/KCH1974,"Coffee Futures, March 1974, KCH1974, ICE"
ICE/GM1999,"ICE Gasoil Futures, June 1999, GM1999, ICE"
ICE/BV1994,"Brent Crude Oil Futures, October 1994, BV1994, ICE"
ICE/CTK1975,"Cotton No. 2 Futures, May 1975, CTK1975, ICE"
ICE/TIBN2015,"Brent-WTI Futures Spread, July 2015 (TIBN2015)"
ICE/CCH1977,"Cocoa Futures, March 1977, CCH1977, ICE"
ICE/CCH1975,"Cocoa Futures, March 1975, CCH1975, ICE"
ICE/CTK2013,"Cotton No. 2 Futures, May 2013 (CTK2013)"
ICE/MPM2004,"Sm GBP/USD, June 2004 (MPM2004)"
ICE/CCZ1978,"Cocoa Futures, December 1978, CCZ1978, ICE"
ICE/GH2007,"Gas Oil Futures, March 2007 (GH2007)"
ICE/CH2011,"ECX EUA Futures, March 2011 (CH2011)"
ICE/OJH1975,"Orange Juice Futures, March 1975, OJH1975, ICE"
ICE/YH2009,"UK Base Electricity Futures, March 2009 (YH2009)"
ICE/DPBV2014,"Endex Dutch Power Base Load Futures, October 2014 (DPBV2014)"
ICE/BV1991,"Brent Crude Oil Futures, October 1991, BV1991, ICE"
ICE/CX2016,"ECX EUA Futures, November 2016 (CX2016)"
ICE/NTZ2017,"US Dollar/Norwegian Krone Futures, December 2017 (NTZ2017)"
ICE/OJK1987,"Orange Juice Futures, May 1987, OJK1987, ICE"
ICE/GN1991,"ICE Gasoil Futures, July 1991, GN1991, ICE"
ICE/SBK1980,"Sugar No. 11 Futures, May 1980, SBK1980, ICE"
ICE/MU2004,"UK Natural Gas Futures, September 2004 (MU2004)"
ICE/YU2011,"UK Base Electricity Futures, September 2011 (YU2011)"
ICE/MH2010,"UK Natural Gas Futures, March 2010 (MH2010)"
ICE/GZ2012,"Gas Oil Futures, December 2012 (GZ2012)"
ICE/AFRX2007,"Richards Bay Coal Futures, November 2007 (AFRX2007)"
ICE/CTH2011,"Cotton No. 2 Futures, March 2011 (CTH2011)"
ICE/NCFZ2008,"Newcastle Coal Futures, December 2008 (NCFZ2008)"
ICE/YG2015,"UK Base Electricity Futures, February 2015 (YG2015)"
ICE/GX1995,"ICE Gasoil Futures, November 1995, GX1995, ICE"
ICE/GU2012,"Gas Oil Futures, September 2012 (GU2012)"
ICE/SBV1983,"Sugar No. 11 Futures, October 1983, SBV1983, ICE"
ICE/BPBH2010,"ENDEX Belgian Power Base Load (legacy), March 2010 (BPBH2010)"
ICE/GX1996,"ICE Gasoil Futures, November 1996, GX1996, ICE"
ICE/GV2010,"Gas Oil Futures, October 2010 (GV2010)"
ICE/SBV1973,"Sugar No. 11 Futures, October 1973, SBV1973, ICE"
ICE/CTH1996,"Cotton No. 2 Futures, March 1996, CTH1996, ICE"
ICE/GV1999,"ICE Gasoil Futures, October 1999, GV1999, ICE"
ICE/SBH2012,"Sugar No. 11 Futures, March 2012 (SBH2012)"
ICE/GU2003,"ICE Gasoil Futures, September 2003, GU2003, ICE"
ICE/DPBQ2015,"Endex Dutch Power Base Load Futures, August 2015 (DPBQ2015)"
ICE/NU2007,"(RBOB) Gasoline Futures, September 2007 (NU2007)"
ICE/YX2004,"UK Base Electricity Futures, November 2004 (YX2004)"
ICE/CCN2013,"Cocoa Futures, July 2013 (CCN2013)"
ICE/RSF1987,"Canola Futures, January 1987 (RSF1987)"
ICE/TM2007,"WTI Crude Futures, June 2007 (TM2007)"
ICE/CCU2011,"Cocoa Futures, September 2011 (CCU2011)"
ICE/UPLX2018,"UK Peak Electricity Futures (Gregorian), November 2018 (UPLX2018)"
ICE/OJX1968,"Orange Juice Futures, November 1968, OJX1968, ICE"
ICE/CCN2004,"Cocoa Futures, July 2004 (CCN2004)"
ICE/CCZ2002,"Cocoa Futures, December 2002 (CCZ2002)"
ICE/MPH2015,"Sm GBP/USD, March 2015 (MPH2015)"
ICE/MZ1999,"UK Natural Gas Futures, December 1999 (MZ1999)"
ICE/BJ2001,"Brent Crude Oil Futures, April 2001, BJ2001, ICE"
ICE/BPBU2007,"ENDEX Belgian Power Base Load (legacy), September 2007 (BPBU2007)"
ICE/CCN2006,"Cocoa Futures, July 2006 (CCN2006)"
ICE/NU2012,"(RBOB) Gasoline Futures, September 2012 (NU2012)"
ICE/CCZ2004,"Cocoa Futures, December 2004 (CCZ2004)"
ICE/NU2008,"(RBOB) Gasoline Futures, September 2008 (NU2008)"
ICE/NU2019,"NYH RBOB Gasoline, September 2019 (NU2019)"
ICE/YF2019,"UK Base Electricity Futures, January 2019 (YF2019)"
ICE/ULSF2012,"LS Gas Oil Futures, January 2012 (ULSF2012)"
ICE/CCZ2000,"Cocoa Futures, December 2000 (CCZ2000)"
ICE/CCU2000,"Cocoa Futures, September 2000 (CCU2000)"
ICE/NH2019,"NYH RBOB Gasoline, March 2019 (NH2019)"
ICE/CCZ1998,"Cocoa Futures, December 1998 (CCZ1998)"
ICE/NH2014,"(RBOB) Gasoline Futures, March 2014 (NH2014)"
ICE/CCU2012,"Cocoa Futures, September 2012 (CCU2012)"
ICE/CCK2011,"Cocoa Futures, May 2011 (CCK2011)"
ICE/UPLF2015,"UK Peak Electricity Futures (Gregorian), January 2015 (UPLF2015)"
ICE/BZ2004,"Brent Crude Futures, December 2004 (BZ2004)"
ICE/CCU1997,"Cocoa Futures, September 1997 (CCU1997)"
ICE/CCK1997,"Cocoa Futures, May 1997 (CCK1997)"
ICE/CCH1995,"Cocoa Futures, March 1995 (CCH1995)"
ICE/CCK2009,"Cocoa Futures, May 2009 (CCK2009)"
ICE/CCK2012,"Cocoa Futures, May 2012 (CCK2012)"
ICE/UBLF2020,"UK Base Electricity Futures (Gregorian), January 2020 (UBLF2020)"
ICE/UBLU2017,"UK Base Electricity Futures (Gregorian), September 2017 (UBLU2017)"
ICE/UBLG2021,"UK Base Electricity Futures (Gregorian), February 2021 (UBLG2021)"
ICE/ISX2015,"Soybean Futures, November 2015 (ISX2015)"
ICE/KRUV2015,"Russian Ruble/US Dollar Futures, October 2015 (KRUV2015)"
ICE/CCU2007,"Cocoa Futures, September 2007 (CCU2007)"
ICE/CCU1999,"Cocoa Futures, September 1999 (CCU1999)"
ICE/CCH1997,"Cocoa Futures, March 1997 (CCH1997)"
ICE/CCZ1992,"Cocoa Futures, December 1992, CCZ1992, ICE"
ICE/CCH2001,"Cocoa Futures, March 2001 (CCH2001)"
ICE/SBN2006,"Sugar No. 11 Futures, July 2006 (SBN2006)"
ICE/OQ2020,"Heating Oil Futures, August 2020 (OQ2020)"
ICE/ATWZ2011,"Rotterdam Coal Futures, December 2011 (ATWZ2011)"
ICE/CCK1996,"Cocoa Futures, May 1996 (CCK1996)"
ICE/CCU1995,"Cocoa Futures, September 1995 (CCU1995)"
ICE/BZ2015,"Brent Crude Futures, December 2015 (BZ2015)"
ICE/MV2014,"UK Natural Gas Futures, October 2014 (MV2014)"
ICE/GX2001,"ICE Gasoil Futures, November 2001, GX2001, ICE"
ICE/GU2000,"ICE Gasoil Futures, September 2000, GU2000, ICE"
ICE/CCU2003,"Cocoa Futures, September 2003 (CCU2003)"
ICE/BPBF2007,"ENDEX Belgian Power Base Load (legacy), January 2007 (BPBF2007)"
ICE/BV2003,"Brent Crude Futures, October 2003 (BV2003)"
ICE/BF1993,"Brent Crude Oil Futures, January 1993, BF1993, ICE"
ICE/CU2013,"EUA Futures, September 2013 (CU2013)"
ICE/RSF1983,"Canola Futures, January 1983 (RSF1983)"
ICE/CCZ2003,"Cocoa Futures, December 2003 (CCZ2003)"
ICE/KCU2005,"Coffee ""C"" Futures, September 2005 (KCU2005)"
ICE/CCN1998,"Cocoa Futures, July 1998 (CCN1998)"
ICE/CCN1995,"Cocoa Futures, July 1995 (CCN1995)"
ICE/CCN1994,"Cocoa Futures, July 1994 (CCN1994)"
ICE/CCK1982,"Cocoa Futures, May 1982, CCK1982, ICE"
ICE/ZRU2013,"USD/ZAR, September 2013 (ZRU2013)"
ICE/CG2014,"EUA Futures, February 2014 (CG2014)"
ICE/OJU2002,"FCOJ-A Futures, September 2002 (OJU2002)"
ICE/BPBZ2009,"ENDEX Belgian Power Base Load (legacy), December 2009 (BPBZ2009)"
ICE/BV2022,"Brent Crude Futures, October 2022 (BV2022)"
ICE/TU2018,"WTI Crude Futures, September 2018 (TU2018)"
ICE/IBOK2014,"Soybean Oil Futures, May 2014 (IBOK2014)"
ICE/SYH2010,"GBP/JPY, March 2010 (SYH2010)"
ICE/NCFK2018,"Newcastle Coal Futures, May 2018 (NCFK2018)"
ICE/CCK1992,"Cocoa Futures, May 1992, CCK1992, ICE"
ICE/CCK1998,"Cocoa Futures, May 1998 (CCK1998)"
ICE/CCK1993,"Cocoa Futures, May 1993, CCK1993, ICE"
ICE/BPBF2011,"ENDEX Belgian Power Base Load (legacy), January 2011 (BPBF2011)"
ICE/CCN2009,"Cocoa Futures, July 2009 (CCN2009)"
ICE/ULSH2014,"LS Gas Oil Futures, March 2014 (ULSH2014)"
ICE/GERQ2014,"Endex German GASPOOL Futures, August 2014 (GERQ2014)"
ICE/SBV1993,"Sugar No. 11 Futures, October 1993, SBV1993, ICE"
ICE/OJK1988,"Orange Juice Futures, May 1988, OJK1988, ICE"
ICE/BQ1997,"Brent Crude Oil Futures, August 1997, BQ1997, ICE"
ICE/BK2001,"Brent Crude Oil Futures, May 2001, BK2001, ICE"
ICE/ATWF2009,"Rotterdam Coal Futures, January 2009 (ATWF2009)"
ICE/BF2013,"Brent Crude Futures, January 2013 (BF2013)"
ICE/GX1998,"ICE Gasoil Futures, November 1998, GX1998, ICE"
ICE/CU2012,"ECX EUA Futures, September 2012 (CU2012)"
ICE/BJ2002,"Brent Crude Oil Futures, April 2002, BJ2002, ICE"
ICE/CCZ1977,"Cocoa Futures, December 1977, CCZ1977, ICE"
ICE/GN2013,"Gas Oil Futures, July 2013 (GN2013)"
ICE/TU2010,"WTI Crude Futures, September 2010 (TU2010)"
ICE/OH2020,"Heating Oil Futures, March 2020 (OH2020)"
ICE/SBV1971,"Sugar No. 11 Futures, October 1971, SBV1971, ICE"
ICE/SBN1979,"Sugar No. 11 Futures, July 1979, SBN1979, ICE"
ICE/RFZ2013,"Russell 1000 Index Mini Futures, December 2013 (RFZ2013)"
ICE/OZ2020,"Heating Oil Futures, December 2020 (OZ2020)"
ICE/BJ2014,"Brent Crude Futures, April 2014 (BJ2014)"
ICE/BG1995,"Brent Crude Oil Futures, February 1995, BG1995, ICE"
ICE/ZJU2018,"New Zealand Dollar/Japanese Yen Futures, September 2018 (ZJU2018)"
ICE/OJX1980,"Orange Juice Futures, November 1980, OJX1980, ICE"
ICE/CTN2008,"Cotton No. 2 Futures, July 2008 (CTN2008)"
ICE/KRUX2014,"Russian Ruble/US Dollar Futures, November 2014 (KRUX2014)"
ICE/SSM2008,"GBP/CHF, June 2008 (SSM2008)"
ICE/KCN1980,"Coffee Futures, July 1980, KCN1980, ICE"
ICE/CX2015,"ECX EUA Futures, November 2015 (CX2015)"
ICE/WAZ2013,"Milling Wheat Futures, December 2013 (WAZ2013)"
ICE/MPZ2015,"Sm GBP/USD Futures, December 2015 (MPZ2015)"
ICE/ICNK2017,"Corn Futures, May 2017 (ICNK2017)"
ICE/DWZ2017,"Durum Wheat Futures, December 2017 (DWZ2017)"
ICE/GERZ2020,"Endex German GASPOOL Futures, December 2020 (GERZ2020)"
ICE/CTK1995,"Cotton No. 2 Futures, May 1995, CTK1995, ICE"
ICE/RSH2017,"Canola Futures, March 2017 (RSH2017)"
ICE/KRUU2019,"Russian Ruble/US Dollar Futures, September 2019 (KRUU2019)"
ICE/IWN2017,"Wheat Futures, July 2017 (IWN2017)"
ICE/KRUZ2019,"Russian Ruble/US Dollar Futures, December 2019 (KRUZ2019)"
ICE/ARH2019,"AUSTRALIAN DOLLAR/NEW ZEALAND DOLLAR FUTURES, March 2019 (ARH2019)"
ICE/NCFF2014,"Newcastle Coal Futures, January 2014 (NCFF2014)"
ICE/KCK1977,"Coffee Futures, May 1977, KCK1977, ICE"
ICE/OJK1979,"Orange Juice Futures, May 1979, OJK1979, ICE"
ICE/KCU1986,"Coffee Futures, September 1986, KCU1986, ICE"
ICE/BJ1992,"Brent Crude Oil Futures, April 1992, BJ1992, ICE"
ICE/KCH1986,"Coffee Futures, March 1986, KCH1986, ICE"
ICE/CCU1982,"Cocoa Futures, September 1982, CCU1982, ICE"
ICE/SBN2003,"Sugar No. 11 Futures, July 2003 (SBN2003)"
ICE/CTV1981,"Cotton No. 2 Futures, October 1981, CTV1981, ICE"
ICE/PM2013,"UK Peak Electricity Futures, June 2013 (PM2013)"
ICE/NV2013,"(RBOB) Gasoline Futures, October 2013 (NV2013)"
ICE/NF2014,"(RBOB) Gasoline Futures, January 2014 (NF2014)"
ICE/TH2014,"WTI Crude Futures, March 2014 (TH2014)"
ICE/BPBX2013,"ENDEX Belgian Power Base Load (legacy), November 2013 (BPBX2013)"
ICE/CEUX2015,"ECX EUAA Futures, November 2015 (CEUX2015)"
ICE/GNMV2013,"German NCG Futures, October 2013 (GNMV2013)"
ICE/ISX2014,"Soybean Futures, November 2014 (ISX2014)"
ICE/YU2018,"UK Base Electricity Futures, September 2018 (YU2018)"
ICE/CTK2011,"Cotton No. 2 Futures, May 2011 (CTK2011)"
ICE/CTN2011,"Cotton No. 2 Futures, July 2011 (CTN2011)"
ICE/BH1995,"Brent Crude Oil Futures, March 1995, BH1995, ICE"
ICE/NF2010,"(RBOB) Gasoline Futures, January 2010 (NF2010)"
ICE/ZRU2012,"USD/ZAR, September 2012 (ZRU2012)"
ICE/SBN1978,"Sugar No. 11 Futures, July 1978, SBN1978, ICE"
ICE/MX2014,"UK Natural Gas Futures, November 2014 (MX2014)"
ICE/GZ2009,"Gas Oil Futures, December 2009 (GZ2009)"
ICE/CCZ2013,"Cocoa Futures, December 2013 (CCZ2013)"
ICE/GV1997,"ICE Gasoil Futures, October 1997, GV1997, ICE"
ICE/YOJ2010,"Sugar Futures, April 2010, YOJ2010, NYMEX"
ICE/TFH2010,"Russell 2000 Index Mini Futures, March 2010 (TFH2010)"
ICE/CTV1971,"Cotton No. 2 Futures, October 1971, CTV1971, ICE"
ICE/ERUU2011,"ECX ERU Futures, September 2011 (ERUU2011)"
ICE/ISH2013,"US Soybean Futures, March 2013 (ISH2013)"
ICE/OJF2005,"FCOJ-A Futures, January 2005 (OJF2005)"
ICE/CCH1988,"Cocoa Futures, March 1988, CCH1988, ICE"
ICE/MU2005,"UK Natural Gas Futures, September 2005 (MU2005)"
ICE/NCFK2009,"Newcastle Coal Futures, May 2009 (NCFK2009)"
ICE/BWN2014,"Barley Futures, July 2014 (BWN2014)"
ICE/BG2008,"Brent Crude Futures, February 2008 (BG2008)"
ICE/ULSM2014,"Low Sulphur Gasoil Futures, June 2014 (ULSM2014)"
ICE/BN1998,"Brent Crude Oil Futures, July 1998, BN1998, ICE"
ICE/TFZ2012,"Russell 2000 Index Mini Futures, December 2012 (TFZ2012)"
ICE/BPBH2012,"ENDEX Belgian Power Base Load (legacy), March 2012 (BPBH2012)"
ICE/GQ2010,"Gas Oil Futures, August 2010 (GQ2010)"
ICE/SSU2013,"GBP/CHF, September 2013 (SSU2013)"
ICE/TIBQ2015,"Brent-WTI Futures Spread, August 2015 (TIBQ2015)"
ICE/BF1991,"Brent Crude Oil Futures, January 1991, BF1991, ICE"
ICE/IBOU2015,"Soybean Oil Futures, September 2015 (IBOU2015)"
ICE/ICNU2015,"Corn Futures, September 2015 (ICNU2015)"
ICE/NM2014,"NYH RBOB Gasoline, June 2014 (NM2014)"
ICE/YV2010,"UK Base Electricity Futures, October 2010 (YV2010)"
ICE/DXU2000,"US Dollar Index Futures, September 2000 (DXU2000)"
ICE/NCFU2012,"Newcastle Coal Futures, September 2012 (NCFU2012)"
ICE/CTV2010,"Cotton No. 2 Futures, October 2010 (CTV2010)"
ICE/BWN2013,"Barley Futures, July 2013 (BWN2013)"
ICE/RSH2009,"Canola Futures, March 2009 (RSH2009)"
ICE/KCU1984,"Coffee Futures, September 1984, KCU1984, ICE"
ICE/SBV1996,"Sugar No. 11 Futures, October 1996 (SBV1996)"
ICE/BPBX2015,"Endex Belgian Power Base Load Futures, November 2015 (BPBX2015)"
ICE/ULSJ2012,"LS Gas Oil Futures, April 2012 (ULSJ2012)"
ICE/GU1990,"ICE Gasoil Futures, September 1990, GU1990, ICE"
ICE/PN2007,"UK Peak Electricity Futures, July 2007 (PN2007)"
ICE/CERH2010,"ECX CER Futures, March 2010 (CERH2010)"
ICE/AFRM2013,"Richards Bay Coal Futures, June 2013 (AFRM2013)"
ICE/OJH1981,"Orange Juice Futures, March 1981, OJH1981, ICE"
ICE/NV2009,"(RBOB) Gasoline Futures, October 2009 (NV2009)"
ICE/YX2012,"UK Base Electricity Futures, November 2012 (YX2012)"
ICE/OJN2002,"FCOJ-A Futures, July 2002 (OJN2002)"
ICE/RSF1996,"Canola Futures, January 1996 (RSF1996)"
ICE/UPLZ2018,"UK Peak Electricity Futures (Gregorian), December 2018 (UPLZ2018)"
ICE/ERUK2012,"ECX ERU Futures, May 2012 (ERUK2012)"
ICE/ERUU2021,"ECX ERU Emission Futures, September 2021 (ERUU2021)"
ICE/PU2005,"UK Peak Electricity Futures, September 2005 (PU2005)"
ICE/RSX1988,"Canola Futures, November 1988 (RSX1988)"
ICE/MX2015,"UK Natural Gas Futures, November 2015 (MX2015)"
ICE/PZ2005,"UK Peak Electricity Futures, December 2005 (PZ2005)"
ICE/ERUZ2018,"ECX ERU Emission Futures, December 2018 (ERUZ2018)"
ICE/CU2014,"EUA Futures, September 2014 (CU2014)"
ICE/GF1995,"ICE Gasoil Futures, January 1995, GF1995, ICE"
ICE/YZ2011,"UK Base Electricity Futures, December 2011 (YZ2011)"
ICE/CCU1976,"Cocoa Futures, September 1976, CCU1976, ICE"
ICE/SSZ2007,"GBP/CHF, December 2007 (SSZ2007)"
ICE/TH2012,"WTI Crude Futures, March 2012 (TH2012)"
ICE/YU2009,"UK Base Electricity Futures, September 2009 (YU2009)"
ICE/GJ1997,"ICE Gasoil Futures, April 1997, GJ1997, ICE"
ICE/TFZ2008,"Russell 2000 Index Mini Futures, December 2008 (TFZ2008)"
ICE/ULSM2018,"Low Sulphur Gasoil Futures, June 2018 (ULSM2018)"
ICE/RSK2006,"Canola Futures, May 2006 (RSK2006)"
ICE/CTV2008,"Cotton No. 2 Futures, October 2008 (CTV2008)"
ICE/MV2009,"UK Natural Gas Futures, October 2009 (MV2009)"
ICE/SBU2015,"Sugar No. 11 Futures, September 2015 (SBU2015)"
ICE/SBU2017,"Sugar No. 11 Futures, September 2017 (SBU2017)"
ICE/ISMK2015,"Soybean Meal futures, May 2015 (ISMK2015)"
ICE/SBF2016,"Sugar No. 11 Futures, January 2016 (SBF2016)"
ICE/SBF2017,"Sugar No. 11 Futures, January 2017 (SBF2017)"
ICE/SFV2017,"Sugar No. 16 Futures, October 2017 (SFV2017)"
ICE/ARH2015,"AUSTRALIAN DOLLAR/NEW ZEALAND DOLLAR FUTURES, March 2015 (ARH2015)"
ICE/CCU2009,"Cocoa Futures, September 2009 (CCU2009)"
ICE/MV2011,"UK Natural Gas Futures, October 2011 (MV2011)"
ICE/CV2012,"ECX EUA Futures, October 2012 (CV2012)"
ICE/RSX1985,"Canola Futures, November 1985 (RSX1985)"
ICE/ZRU2005,"USD/ZAR, September 2005 (ZRU2005)"
